datetime,SOL/USD,ADA/USD
2025-01-01 00:00:00,189.2,0.84989
2025-01-01 00:05:00,189.39,0.85138
2025-01-01 00:10:00,189.67,0.85321
2025-01-01 00:15:00,189.66,0.85362
2025-01-01 00:20:00,189.65,0.85435
2025-01-01 00:25:00,189.94,0.85639
2025-01-01 00:30:00,189.93,0.85561
2025-01-01 00:35:00,189.66,0.85478
2025-01-01 00:40:00,189.94,0.85737
2025-01-01 00:45:00,189.96,0.8583
2025-01-01 00:50:00,189.71,0.85639
2025-01-01 00:55:00,189.69,0.85609
2025-01-01 01:00:00,189.54,0.85708
2025-01-01 01:05:00,189.19,0.85536
2025-01-01 01:10:00,189.21,0.85525
2025-01-01 01:15:00,189.43,0.8552
2025-01-01 01:20:00,189.58,0.85663
2025-01-01 01:25:00,189.55,0.85694
2025-01-01 01:30:00,189.29,0.85481
2025-01-01 01:35:00,189.33,0.85456
2025-01-01 01:40:00,189.74,0.85518
2025-01-01 01:45:00,189.46,0.85486
2025-01-01 01:50:00,189.48,0.85576
2025-01-01 01:55:00,189.88,0.85728
2025-01-01 02:00:00,189.57,0.85618
2025-01-01 02:05:00,189.69,0.85828
2025-01-01 02:10:00,189.49,0.85823
2025-01-01 02:15:00,189.68,0.85843
2025-01-01 02:20:00,189.4,0.85759
2025-01-01 02:25:00,189.5,0.85806
2025-01-01 02:30:00,189.28,0.85741
2025-01-01 02:35:00,189.48,0.85751
2025-01-01 02:40:00,189.81,0.85519
2025-01-01 02:45:00,189.66,0.85233
2025-01-01 02:50:00,189.8,0.8533
2025-01-01 02:55:00,189.67,0.85187
2025-01-01 03:00:00,190.15,0.85372
2025-01-01 03:05:00,190.15,0.85243
2025-01-01 03:10:00,190.21,0.85313
2025-01-01 03:15:00,190.01,0.85218
2025-01-01 03:20:00,190.01,0.85237
2025-01-01 03:25:00,189.44,0.84989
2025-01-01 03:30:00,189.59,0.84886
2025-01-01 03:35:00,189.63,0.84976
2025-01-01 03:40:00,189.55,0.84899
2025-01-01 03:45:00,188.92,0.84658
2025-01-01 03:50:00,189.21,0.84693
2025-01-01 03:55:00,189.02,0.84658
2025-01-01 04:00:00,189.38,0.84942
2025-01-01 04:05:00,188.83,0.84603
2025-01-01 04:10:00,188.56,0.84574
2025-01-01 04:15:00,188.3,0.84384
2025-01-01 04:20:00,187.92,0.84067
2025-01-01 04:25:00,188.11,0.84268
2025-01-01 04:30:00,188.41,0.84306
2025-01-01 04:35:00,187.81,0.83883
2025-01-01 04:40:00,188.11,0.8427
2025-01-01 04:45:00,188.35,0.84569
2025-01-01 04:50:00,188.55,0.84576
2025-01-01 04:55:00,188.77,0.84614
2025-01-01 05:00:00,189.17,0.84893
2025-01-01 05:05:00,189.23,0.84824
2025-01-01 05:10:00,189.32,0.84673
2025-01-01 05:15:00,189.84,0.84629
2025-01-01 05:20:00,189.92,0.84669
2025-01-01 05:25:00,189.82,0.84539
2025-01-01 05:30:00,190.17,0.84685
2025-01-01 05:35:00,190.39,0.84736
2025-01-01 05:40:00,190.31,0.84675
2025-01-01 05:45:00,190.36,0.8459
2025-01-01 05:50:00,189.9,0.84402
2025-01-01 05:55:00,189.85,0.8442
2025-01-01 06:00:00,189.77,0.84262
2025-01-01 06:05:00,190.22,0.84419
2025-01-01 06:10:00,190.13,0.84396
2025-01-01 06:15:00,190.38,0.84754
2025-01-01 06:20:00,190.58,0.85088
2025-01-01 06:25:00,190.83,0.84988
2025-01-01 06:30:00,190.93,0.84843
2025-01-01 06:35:00,190.68,0.84898
2025-01-01 06:40:00,191.28,0.85374
2025-01-01 06:45:00,191.03,0.85357
2025-01-01 06:50:00,190.83,0.85305
2025-01-01 06:55:00,190.97,0.8531
2025-01-01 07:00:00,191.2,0.85542
2025-01-01 07:05:00,190.9,0.85559
2025-01-01 07:10:00,190.41,0.85544
2025-01-01 07:15:00,190.57,0.85719
2025-01-01 07:20:00,191.0,0.86108
2025-01-01 07:25:00,191.01,0.86145
2025-01-01 07:30:00,191.02,0.86071
2025-01-01 07:35:00,191.16,0.86294
2025-01-01 07:40:00,190.82,0.86379
2025-01-01 07:45:00,190.19,0.86194
2025-01-01 07:50:00,190.44,0.86498
2025-01-01 07:55:00,190.55,0.86559
2025-01-01 08:00:00,190.84,0.869
2025-01-01 08:05:00,189.97,0.86818
2025-01-01 08:10:00,189.85,0.86693
2025-01-01 08:15:00,189.43,0.86753
2025-01-01 08:20:00,189.31,0.86192
2025-01-01 08:25:00,189.3,0.86437
2025-01-01 08:30:00,189.55,0.86616
2025-01-01 08:35:00,189.53,0.86467
2025-01-01 08:40:00,189.58,0.86327
2025-01-01 08:45:00,189.9,0.86503
2025-01-01 08:50:00,189.68,0.86347
2025-01-01 08:55:00,189.84,0.86502
2025-01-01 09:00:00,190.56,0.86912
2025-01-01 09:05:00,190.51,0.86746
2025-01-01 09:10:00,190.55,0.86735
2025-01-01 09:15:00,190.18,0.86633
2025-01-01 09:20:00,190.03,0.86536
2025-01-01 09:25:00,189.56,0.86332
2025-01-01 09:30:00,189.0,0.85952
2025-01-01 09:35:00,189.64,0.86336
2025-01-01 09:40:00,189.75,0.86185
2025-01-01 09:45:00,190.24,0.8643
2025-01-01 09:50:00,190.15,0.86459
2025-01-01 09:55:00,190.47,0.86462
2025-01-01 10:00:00,190.48,0.86484
2025-01-01 10:05:00,190.41,0.86457
2025-01-01 10:10:00,189.79,0.86281
2025-01-01 10:15:00,190.16,0.86499
2025-01-01 10:20:00,190.07,0.86654
2025-01-01 10:25:00,190.12,0.86604
2025-01-01 10:30:00,190.25,0.86545
2025-01-01 10:35:00,190.47,0.86662
2025-01-01 10:40:00,191.1,0.87005
2025-01-01 10:45:00,191.48,0.87369
2025-01-01 10:50:00,191.27,0.87386
2025-01-01 10:55:00,191.46,0.87701
2025-01-01 11:00:00,191.0,0.8798
2025-01-01 11:05:00,191.28,0.88771
2025-01-01 11:10:00,190.77,0.88975
2025-01-01 11:15:00,190.41,0.88882
2025-01-01 11:20:00,190.62,0.89105
2025-01-01 11:25:00,190.66,0.89123
2025-01-01 11:30:00,190.6,0.88969
2025-01-01 11:35:00,190.78,0.88459
2025-01-01 11:40:00,190.14,0.88015
2025-01-01 11:45:00,190.39,0.88428
2025-01-01 11:50:00,189.97,0.88585
2025-01-01 11:55:00,190.12,0.88931
2025-01-01 12:00:00,189.57,0.88274
2025-01-01 12:05:00,189.49,0.8809
2025-01-01 12:10:00,189.24,0.88092
2025-01-01 12:15:00,188.92,0.8773
2025-01-01 12:20:00,189.29,0.88145
2025-01-01 12:25:00,189.4,0.88185
2025-01-01 12:30:00,189.44,0.88395
2025-01-01 12:35:00,189.61,0.88607
2025-01-01 12:40:00,189.64,0.88677
2025-01-01 12:45:00,189.22,0.88607
2025-01-01 12:50:00,189.85,0.88896
2025-01-01 12:55:00,190.15,0.88881
2025-01-01 13:00:00,189.87,0.88569
2025-01-01 13:05:00,189.63,0.88494
2025-01-01 13:10:00,189.92,0.88515
2025-01-01 13:15:00,190.08,0.8894
2025-01-01 13:20:00,190.22,0.89155
2025-01-01 13:25:00,190.3,0.89271
2025-01-01 13:30:00,191.26,0.9012
2025-01-01 13:35:00,191.43,0.90386
2025-01-01 13:40:00,191.4,0.90589
2025-01-01 13:45:00,191.4,0.91248
2025-01-01 13:50:00,191.23,0.92116
2025-01-01 13:55:00,191.21,0.92172
2025-01-01 14:00:00,191.56,0.93176
2025-01-01 14:05:00,191.52,0.92884
2025-01-01 14:10:00,192.01,0.92667
2025-01-01 14:15:00,192.01,0.92445
2025-01-01 14:20:00,191.8,0.91918
2025-01-01 14:25:00,191.91,0.91394
2025-01-01 14:30:00,191.34,0.91208
2025-01-01 14:35:00,191.85,0.91265
2025-01-01 14:40:00,192.11,0.9168
2025-01-01 14:45:00,193.23,0.91831
2025-01-01 14:50:00,192.81,0.91902
2025-01-01 14:55:00,192.7,0.91747
2025-01-01 15:00:00,193.54,0.92213
2025-01-01 15:05:00,193.26,0.92069
2025-01-01 15:10:00,193.32,0.92374
2025-01-01 15:15:00,193.01,0.92053
2025-01-01 15:20:00,193.04,0.92368
2025-01-01 15:25:00,193.4,0.92934
2025-01-01 15:30:00,193.26,0.92402
2025-01-01 15:35:00,193.36,0.92574
2025-01-01 15:40:00,193.81,0.92297
2025-01-01 15:45:00,194.09,0.92545
2025-01-01 15:50:00,194.1,0.92359
2025-01-01 15:55:00,193.92,0.92054
2025-01-01 16:00:00,194.15,0.92156
2025-01-01 16:05:00,193.56,0.91543
2025-01-01 16:10:00,193.74,0.9205
2025-01-01 16:15:00,194.15,0.91892
2025-01-01 16:20:00,194.74,0.9221
2025-01-01 16:25:00,194.64,0.921
2025-01-01 16:30:00,194.15,0.91968
2025-01-01 16:35:00,193.83,0.91897
2025-01-01 16:40:00,193.89,0.91704
2025-01-01 16:45:00,193.8,0.91828
2025-01-01 16:50:00,193.9,0.91881
2025-01-01 16:55:00,194.24,0.9189
2025-01-01 17:00:00,193.86,0.9182
2025-01-01 17:05:00,193.33,0.91395
2025-01-01 17:10:00,193.54,0.91676
2025-01-01 17:15:00,193.65,0.91342
2025-01-01 17:20:00,193.81,0.91394
2025-01-01 17:25:00,193.7,0.91507
2025-01-01 17:30:00,194.06,0.9178
2025-01-01 17:35:00,194.11,0.91703
2025-01-01 17:40:00,194.39,0.92093
2025-01-01 17:45:00,194.28,0.92077
2025-01-01 17:50:00,194.07,0.92432
2025-01-01 17:55:00,194.03,0.92123
2025-01-01 18:00:00,194.35,0.92142
2025-01-01 18:05:00,194.42,0.92132
2025-01-01 18:10:00,194.18,0.919
2025-01-01 18:15:00,193.69,0.91577
2025-01-01 18:20:00,193.75,0.91607
2025-01-01 18:25:00,193.81,0.91659
2025-01-01 18:30:00,193.8,0.91662
2025-01-01 18:35:00,193.66,0.91561
2025-01-01 18:40:00,193.77,0.91556
2025-01-01 18:45:00,193.56,0.91553
2025-01-01 18:50:00,193.76,0.91865
2025-01-01 18:55:00,193.84,0.92227
2025-01-01 19:00:00,193.58,0.9274
2025-01-01 19:05:00,193.58,0.93241
2025-01-01 19:10:00,193.56,0.93399
2025-01-01 19:15:00,193.25,0.94082
2025-01-01 19:20:00,194.67,0.94715
2025-01-01 19:25:00,194.78,0.94807
2025-01-01 19:30:00,195.37,0.94815
2025-01-01 19:35:00,195.96,0.95408
2025-01-01 19:40:00,195.89,0.95206
2025-01-01 19:45:00,196.44,0.94662
2025-01-01 19:50:00,196.32,0.9465
2025-01-01 19:55:00,195.82,0.94562
2025-01-01 20:00:00,197.0,0.94678
2025-01-01 20:05:00,197.49,0.94678
2025-01-01 20:10:00,197.42,0.94824
2025-01-01 20:15:00,197.35,0.9511
2025-01-01 20:20:00,196.89,0.95089
2025-01-01 20:25:00,196.63,0.95178
2025-01-01 20:30:00,195.96,0.94771
2025-01-01 20:35:00,196.62,0.95243
2025-01-01 20:40:00,197.17,0.95504
2025-01-01 20:45:00,197.03,0.95088
2025-01-01 20:50:00,196.85,0.94385
2025-01-01 20:55:00,197.33,0.94651
2025-01-01 21:00:00,197.2,0.94345
2025-01-01 21:05:00,197.77,0.94401
2025-01-01 21:10:00,197.74,0.94223
2025-01-01 21:15:00,197.48,0.94201
2025-01-01 21:20:00,197.99,0.94501
2025-01-01 21:25:00,198.3,0.94288
2025-01-01 21:30:00,197.92,0.9413
2025-01-01 21:35:00,198.28,0.94085
2025-01-01 21:40:00,198.37,0.9404
2025-01-01 21:45:00,198.33,0.94076
2025-01-01 21:50:00,198.55,0.94096
2025-01-01 21:55:00,199.0,0.94204
2025-01-01 22:00:00,198.66,0.94123
2025-01-01 22:05:00,198.17,0.94028
2025-01-01 22:10:00,198.04,0.9401
2025-01-01 22:15:00,197.86,0.94016
2025-01-01 22:20:00,198.0,0.94308
2025-01-01 22:25:00,198.28,0.9429
2025-01-01 22:30:00,197.95,0.94095
2025-01-01 22:35:00,197.5,0.94092
2025-01-01 22:40:00,197.54,0.94193
2025-01-01 22:45:00,197.97,0.94293
2025-01-01 22:50:00,198.2,0.94223
2025-01-01 22:55:00,198.16,0.94196
2025-01-01 23:00:00,198.41,0.94016
2025-01-01 23:05:00,198.8,0.94007
2025-01-01 23:10:00,199.5,0.94028
2025-01-01 23:15:00,199.16,0.93851
2025-01-01 23:20:00,199.36,0.93715
2025-01-01 23:25:00,199.74,0.936
2025-01-01 23:30:00,201.5,0.93814
2025-01-01 23:35:00,202.9,0.94302
2025-01-01 23:40:00,203.81,0.9448
2025-01-01 23:45:00,204.06,0.94813
2025-01-01 23:50:00,204.17,0.94837
2025-01-01 23:55:00,204.09,0.9442
2025-01-02 00:00:00,203.49,0.93956
2025-01-02 00:05:00,203.25,0.9399
2025-01-02 00:10:00,203.36,0.94021
2025-01-02 00:15:00,204.05,0.93805
2025-01-02 00:20:00,204.05,0.93872
2025-01-02 00:25:00,204.59,0.93721
2025-01-02 00:30:00,204.9,0.9383
2025-01-02 00:35:00,204.66,0.93847
2025-01-02 00:40:00,204.61,0.93848
2025-01-02 00:45:00,204.39,0.93796
2025-01-02 00:50:00,204.3,0.93369
2025-01-02 00:55:00,204.24,0.93252
2025-01-02 01:00:00,204.1,0.9337
2025-01-02 01:05:00,204.5,0.92983
2025-01-02 01:10:00,204.29,0.92974
2025-01-02 01:15:00,203.85,0.92783
2025-01-02 01:20:00,204.03,0.92835
2025-01-02 01:25:00,204.14,0.92559
2025-01-02 01:30:00,204.46,0.92764
2025-01-02 01:35:00,205.06,0.92782
2025-01-02 01:40:00,204.84,0.92804
2025-01-02 01:45:00,204.85,0.92616
2025-01-02 01:50:00,204.88,0.92555
2025-01-02 01:55:00,205.02,0.92718
2025-01-02 02:00:00,205.07,0.9279
2025-01-02 02:05:00,205.11,0.92917
2025-01-02 02:10:00,205.65,0.93028
2025-01-02 02:15:00,205.3,0.93121
2025-01-02 02:20:00,205.59,0.9321
2025-01-02 02:25:00,206.29,0.93059
2025-01-02 02:30:00,206.24,0.93151
2025-01-02 02:35:00,206.22,0.9316
2025-01-02 02:40:00,205.89,0.933
2025-01-02 02:45:00,205.62,0.93338
2025-01-02 02:50:00,205.73,0.9333
2025-01-02 02:55:00,205.61,0.93364
2025-01-02 03:00:00,205.79,0.93315
2025-01-02 03:05:00,205.88,0.93283
2025-01-02 03:10:00,206.2,0.93454
2025-01-02 03:15:00,205.73,0.9316
2025-01-02 03:20:00,205.55,0.92926
2025-01-02 03:25:00,205.76,0.93163
2025-01-02 03:30:00,206.19,0.9306
2025-01-02 03:35:00,206.25,0.93001
2025-01-02 03:40:00,206.73,0.93183
2025-01-02 03:45:00,206.31,0.93222
2025-01-02 03:50:00,206.72,0.935
2025-01-02 03:55:00,206.52,0.936
2025-01-02 04:00:00,206.33,0.93667
2025-01-02 04:05:00,206.44,0.93568
2025-01-02 04:10:00,206.36,0.93796
2025-01-02 04:15:00,206.66,0.93894
2025-01-02 04:20:00,207.02,0.9409
2025-01-02 04:25:00,207.53,0.94418
2025-01-02 04:30:00,206.94,0.94552
2025-01-02 04:35:00,206.8,0.9458
2025-01-02 04:40:00,206.86,0.94693
2025-01-02 04:45:00,206.78,0.94478
2025-01-02 04:50:00,206.76,0.94847
2025-01-02 04:55:00,207.13,0.94881
2025-01-02 05:00:00,206.91,0.95178
2025-01-02 05:05:00,207.04,0.94907
2025-01-02 05:10:00,206.86,0.94949
2025-01-02 05:15:00,206.91,0.94924
2025-01-02 05:20:00,206.95,0.95133
2025-01-02 05:25:00,207.19,0.95194
2025-01-02 05:30:00,207.22,0.96827
2025-01-02 05:35:00,206.95,0.96518
2025-01-02 05:40:00,206.61,0.96169
2025-01-02 05:45:00,206.76,0.96661
2025-01-02 05:50:00,206.72,0.97132
2025-01-02 05:55:00,206.76,0.96653
2025-01-02 06:00:00,207.04,0.96139
2025-01-02 06:05:00,206.91,0.96519
2025-01-02 06:10:00,206.94,0.96014
2025-01-02 06:15:00,206.8,0.95793
2025-01-02 06:20:00,206.88,0.9588
2025-01-02 06:25:00,207.67,0.9616
2025-01-02 06:30:00,207.99,0.96524
2025-01-02 06:35:00,208.23,0.96523
2025-01-02 06:40:00,208.4,0.96762
2025-01-02 06:45:00,208.54,0.96956
2025-01-02 06:50:00,208.32,0.9676
2025-01-02 06:55:00,208.32,0.9709
2025-01-02 07:00:00,208.53,0.97812
2025-01-02 07:05:00,208.81,0.97711
2025-01-02 07:10:00,209.02,0.97925
2025-01-02 07:15:00,208.86,0.98086
2025-01-02 07:20:00,208.63,0.97505
2025-01-02 07:25:00,207.9,0.97492
2025-01-02 07:30:00,208.38,0.97025
2025-01-02 07:35:00,208.16,0.96967
2025-01-02 07:40:00,208.22,0.97102
2025-01-02 07:45:00,208.04,0.97725
2025-01-02 07:50:00,207.99,0.97475
2025-01-02 07:55:00,208.12,0.97318
2025-01-02 08:00:00,208.0,0.97176
2025-01-02 08:05:00,208.0,0.97205
2025-01-02 08:10:00,207.81,0.96705
2025-01-02 08:15:00,207.99,0.96513
2025-01-02 08:20:00,207.88,0.96456
2025-01-02 08:25:00,208.06,0.96681
2025-01-02 08:30:00,208.09,0.96527
2025-01-02 08:35:00,208.13,0.96639
2025-01-02 08:40:00,208.17,0.96481
2025-01-02 08:45:00,207.9,0.96527
2025-01-02 08:50:00,207.49,0.96227
2025-01-02 08:55:00,207.95,0.9636
2025-01-02 09:00:00,206.7,0.95539
2025-01-02 09:05:00,207.74,0.95989
2025-01-02 09:10:00,207.71,0.95836
2025-01-02 09:15:00,207.24,0.95711
2025-01-02 09:20:00,207.69,0.95879
2025-01-02 09:25:00,208.5,0.96264
2025-01-02 09:30:00,208.44,0.9629
2025-01-02 09:35:00,207.04,0.9578
2025-01-02 09:40:00,208.13,0.96404
2025-01-02 09:45:00,208.97,0.96508
2025-01-02 09:50:00,208.24,0.96381
2025-01-02 09:55:00,208.02,0.96491
2025-01-02 10:00:00,207.55,0.96093
2025-01-02 10:05:00,207.86,0.95942
2025-01-02 10:10:00,207.58,0.96037
2025-01-02 10:15:00,207.01,0.95578
2025-01-02 10:20:00,206.01,0.95058
2025-01-02 10:25:00,206.48,0.95359
2025-01-02 10:30:00,205.53,0.9514
2025-01-02 10:35:00,205.92,0.95151
2025-01-02 10:40:00,205.82,0.952
2025-01-02 10:45:00,206.57,0.95894
2025-01-02 10:50:00,206.54,0.95695
2025-01-02 10:55:00,206.54,0.95482
2025-01-02 11:00:00,205.99,0.95209
2025-01-02 11:05:00,206.75,0.95431
2025-01-02 11:10:00,207.0,0.9555
2025-01-02 11:15:00,206.46,0.95932
2025-01-02 11:20:00,207.43,0.95985
2025-01-02 11:25:00,208.09,0.96344
2025-01-02 11:30:00,208.18,0.96157
2025-01-02 11:35:00,208.43,0.96188
2025-01-02 11:40:00,208.62,0.9639
2025-01-02 11:45:00,208.8,0.96434
2025-01-02 11:50:00,207.77,0.96178
2025-01-02 11:55:00,207.27,0.96127
2025-01-02 12:00:00,207.62,0.96065
2025-01-02 12:05:00,207.24,0.96222
2025-01-02 12:10:00,207.82,0.96361
2025-01-02 12:15:00,207.48,0.96236
2025-01-02 12:20:00,207.42,0.96009
2025-01-02 12:25:00,207.23,0.95941
2025-01-02 12:30:00,206.69,0.9552
2025-01-02 12:35:00,205.86,0.95099
2025-01-02 12:40:00,205.73,0.9495
2025-01-02 12:45:00,204.71,0.9459
2025-01-02 12:50:00,205.41,0.94939
2025-01-02 12:55:00,205.86,0.95282
2025-01-02 13:00:00,204.95,0.95188
2025-01-02 13:05:00,205.83,0.95548
2025-01-02 13:10:00,205.28,0.95434
2025-01-02 13:15:00,205.6,0.95568
2025-01-02 13:20:00,205.61,0.95817
2025-01-02 13:25:00,205.66,0.9576
2025-01-02 13:30:00,205.45,0.95565
2025-01-02 13:35:00,206.1,0.9572
2025-01-02 13:40:00,206.28,0.95788
2025-01-02 13:45:00,206.25,0.9573
2025-01-02 13:50:00,205.95,0.95776
2025-01-02 13:55:00,206.27,0.96143
2025-01-02 14:00:00,206.4,0.96158
2025-01-02 14:05:00,206.85,0.96087
2025-01-02 14:10:00,206.91,0.96044
2025-01-02 14:15:00,207.23,0.96095
2025-01-02 14:20:00,207.56,0.96149
2025-01-02 14:25:00,207.55,0.96065
2025-01-02 14:30:00,206.85,0.95642
2025-01-02 14:35:00,206.87,0.95672
2025-01-02 14:40:00,207.13,0.95752
2025-01-02 14:45:00,206.82,0.9569
2025-01-02 14:50:00,206.82,0.96057
2025-01-02 14:55:00,206.49,0.95702
2025-01-02 15:00:00,207.1,0.96167
2025-01-02 15:05:00,206.95,0.96107
2025-01-02 15:10:00,207.1,0.96303
2025-01-02 15:15:00,207.54,0.96421
2025-01-02 15:20:00,207.69,0.96394
2025-01-02 15:25:00,207.58,0.96167
2025-01-02 15:30:00,207.67,0.95909
2025-01-02 15:35:00,207.09,0.95542
2025-01-02 15:40:00,207.31,0.95578
2025-01-02 15:45:00,207.44,0.95958
2025-01-02 15:50:00,207.01,0.96015
2025-01-02 15:55:00,206.61,0.96017
2025-01-02 16:00:00,206.52,0.96136
2025-01-02 16:05:00,206.29,0.95957
2025-01-02 16:10:00,206.34,0.95785
2025-01-02 16:15:00,206.68,0.95951
2025-01-02 16:20:00,206.04,0.96125
2025-01-02 16:25:00,206.34,0.9639
2025-01-02 16:30:00,205.78,0.96003
2025-01-02 16:35:00,205.87,0.96321
2025-01-02 16:40:00,205.38,0.96367
2025-01-02 16:45:00,205.81,0.96477
2025-01-02 16:50:00,206.09,0.96534
2025-01-02 16:55:00,206.34,0.96603
2025-01-02 17:00:00,205.99,0.96379
2025-01-02 17:05:00,206.41,0.96447
2025-01-02 17:10:00,205.69,0.96231
2025-01-02 17:15:00,205.71,0.96464
2025-01-02 17:20:00,205.28,0.95932
2025-01-02 17:25:00,205.78,0.96243
2025-01-02 17:30:00,206.21,0.96646
2025-01-02 17:35:00,206.25,0.96453
2025-01-02 17:40:00,206.21,0.96403
2025-01-02 17:45:00,206.31,0.96478
2025-01-02 17:50:00,206.34,0.96444
2025-01-02 17:55:00,206.39,0.96215
2025-01-02 18:00:00,206.97,0.9626
2025-01-02 18:05:00,206.45,0.95936
2025-01-02 18:10:00,206.61,0.95932
2025-01-02 18:15:00,207.02,0.9621
2025-01-02 18:20:00,207.27,0.96187
2025-01-02 18:25:00,207.7,0.96232
2025-01-02 18:30:00,207.97,0.96384
2025-01-02 18:35:00,208.06,0.9646
2025-01-02 18:40:00,207.94,0.96458
2025-01-02 18:45:00,207.89,0.96295
2025-01-02 18:50:00,207.67,0.96205
2025-01-02 18:55:00,208.09,0.96129
2025-01-02 19:00:00,207.98,0.9641
2025-01-02 19:05:00,207.96,0.96721
2025-01-02 19:10:00,207.86,0.96761
2025-01-02 19:15:00,207.44,0.96519
2025-01-02 19:20:00,207.44,0.96666
2025-01-02 19:25:00,207.63,0.9681
2025-01-02 19:30:00,207.01,0.96608
2025-01-02 19:35:00,207.05,0.96888
2025-01-02 19:40:00,207.01,0.96735
2025-01-02 19:45:00,207.03,0.96561
2025-01-02 19:50:00,207.2,0.96402
2025-01-02 19:55:00,206.94,0.96293
2025-01-02 20:00:00,206.41,0.96444
2025-01-02 20:05:00,206.02,0.96346
2025-01-02 20:10:00,205.78,0.95834
2025-01-02 20:15:00,205.9,0.96097
2025-01-02 20:20:00,206.29,0.96854
2025-01-02 20:25:00,206.39,0.96845
2025-01-02 20:30:00,206.06,0.96909
2025-01-02 20:35:00,205.77,0.96979
2025-01-02 20:40:00,205.82,0.97218
2025-01-02 20:45:00,205.93,0.97275
2025-01-02 20:50:00,206.47,0.97596
2025-01-02 20:55:00,206.64,0.97459
2025-01-02 21:00:00,206.4,0.97644
2025-01-02 21:05:00,206.71,0.97971
2025-01-02 21:10:00,207.15,0.98041
2025-01-02 21:15:00,207.53,0.98417
2025-01-02 21:20:00,207.57,0.99094
2025-01-02 21:25:00,207.89,0.99545
2025-01-02 21:30:00,207.45,0.98719
2025-01-02 21:35:00,207.72,0.98878
2025-01-02 21:40:00,207.24,0.98883
2025-01-02 21:45:00,207.32,0.99569
2025-01-02 21:50:00,207.02,0.99116
2025-01-02 21:55:00,206.69,0.98785
2025-01-02 22:00:00,207.04,0.98677
2025-01-02 22:05:00,206.96,0.9904
2025-01-02 22:10:00,206.61,0.99359
2025-01-02 22:15:00,206.3,0.9913
2025-01-02 22:20:00,206.11,0.99336
2025-01-02 22:25:00,206.14,0.99464
2025-01-02 22:30:00,206.5,0.99872
2025-01-02 22:35:00,206.61,0.99917
2025-01-02 22:40:00,206.81,0.999
2025-01-02 22:45:00,207.22,0.99748
2025-01-02 22:50:00,207.74,1.01453
2025-01-02 22:55:00,207.84,1.02674
2025-01-02 23:00:00,207.45,1.01474
2025-01-02 23:05:00,207.46,1.01682
2025-01-02 23:10:00,207.51,1.01839
2025-01-02 23:15:00,207.23,1.01608
2025-01-02 23:20:00,207.23,1.01145
2025-01-02 23:25:00,207.23,1.01353
2025-01-02 23:30:00,207.23,1.01859
2025-01-02 23:35:00,207.02,1.01686
2025-01-02 23:40:00,207.39,1.01595
2025-01-02 23:45:00,207.83,1.01783
2025-01-02 23:50:00,207.53,1.01306
2025-01-02 23:55:00,207.55,1.01485
2025-01-03 00:00:00,207.06,1.01344
2025-01-03 00:05:00,207.47,1.01757
2025-01-03 00:10:00,208.35,1.01832
2025-01-03 00:15:00,208.49,1.0134
2025-01-03 00:20:00,208.15,1.00663
2025-01-03 00:25:00,208.31,1.0115
2025-01-03 00:30:00,208.42,1.00688
2025-01-03 00:35:00,208.55,1.00963
2025-01-03 00:40:00,208.62,1.01517
2025-01-03 00:45:00,208.63,1.01759
2025-01-03 00:50:00,208.86,1.02111
2025-01-03 00:55:00,208.69,1.02122
2025-01-03 01:00:00,208.84,1.02564
2025-01-03 01:05:00,209.19,1.02956
2025-01-03 01:10:00,209.2,1.03417
2025-01-03 01:15:00,209.63,1.03466
2025-01-03 01:20:00,208.57,1.03333
2025-01-03 01:25:00,209.37,1.03085
2025-01-03 01:30:00,209.17,1.03334
2025-01-03 01:35:00,209.71,1.03267
2025-01-03 01:40:00,209.25,1.03295
2025-01-03 01:45:00,208.31,1.03347
2025-01-03 01:50:00,208.39,1.04004
2025-01-03 01:55:00,207.52,1.03971
2025-01-03 02:00:00,207.65,1.02559
2025-01-03 02:05:00,207.25,1.03047
2025-01-03 02:10:00,207.42,1.03145
2025-01-03 02:15:00,207.65,1.03902
2025-01-03 02:20:00,207.79,1.03642
2025-01-03 02:25:00,207.22,1.03802
2025-01-03 02:30:00,207.58,1.04327
2025-01-03 02:35:00,207.09,1.03206
2025-01-03 02:40:00,207.99,1.03075
2025-01-03 02:45:00,208.31,1.02974
2025-01-03 02:50:00,207.87,1.03442
2025-01-03 02:55:00,207.79,1.03528
2025-01-03 03:00:00,207.81,1.04563
2025-01-03 03:05:00,208.3,1.04204
2025-01-03 03:10:00,208.78,1.048
2025-01-03 03:15:00,209.11,1.04786
2025-01-03 03:20:00,209.6,1.0542
2025-01-03 03:25:00,209.36,1.056
2025-01-03 03:30:00,208.77,1.04755
2025-01-03 03:35:00,209.47,1.05348
2025-01-03 03:40:00,209.6,1.04996
2025-01-03 03:45:00,209.53,1.0436
2025-01-03 03:50:00,209.39,1.0448
2025-01-03 03:55:00,209.16,1.0409
2025-01-03 04:00:00,209.37,1.04549
2025-01-03 04:05:00,209.5,1.04774
2025-01-03 04:10:00,211.69,1.0515
2025-01-03 04:15:00,212.06,1.05043
2025-01-03 04:20:00,212.34,1.0544
2025-01-03 04:25:00,211.51,1.05965
2025-01-03 04:30:00,211.06,1.05654
2025-01-03 04:35:00,210.98,1.05127
2025-01-03 04:40:00,210.84,1.05176
2025-01-03 04:45:00,210.89,1.05717
2025-01-03 04:50:00,211.09,1.0523
2025-01-03 04:55:00,211.0,1.05343
